BusinessYear,StateCode,IssuerId,IssuerMarketPlaceMarketingName,SourceName,ImportDate,MarketCoverage,DentalOnlyPlan,StandardComponentId,PlanMarketingName,HIOSProductId,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,DesignType,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,PlanEffectiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,PlanVariantMarketingName,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,SBCHavingSimplefractureDeductible,SBCHavingSimplefractureCopayment,SBCHavingSimplefractureCoinsurance,SBCHavingSimplefractureLimit,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-01,Moda Select Alaska Silver 4500,Standard Silver On Exchange Plan,71.36%,"",Yes,Yes,Yes,50%,50%,"$4,500 ",$10 ,"$2,400 ",$50 ,$400 ,"$1,700 ",$0 ,$20 ,"$2,300 ",$200 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$7,750 ",$7750 per person,$15500 per group,"$8,500 ",$8500 per person,$17000 per group,"$25,500 ",$25500 per person,$51000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$4,500 ",$4500 per person,$9000 per group,30.00%,"$6,000 ",$6000 per person,$12000 per group,40.00%,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-02,Moda Select Alaska Silver 4500 - AI/AN Zero,Zero Cost Sharing Plan Variation,100.00%,"",Yes,Yes,Yes,50%,50%,$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,$0 ,$0 per person,$0 per group,0.00%,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-AI-AN-Zero-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-03,Moda Select Alaska Silver 4500 - AI/AN Limited,Limited Cost Sharing Plan Variation,71.36%,"",Yes,Yes,Yes,50%,50%,$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$7,750 ",$7750 per person,$15500 per group,"$8,500 ",$8500 per person,$17000 per group,"$25,500 ",$25500 per person,$51000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$4,500 ",$4500 per person,$9000 per group,30.00%,"$6,000 ",$6000 per person,$12000 per group,40.00%,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-AI-AN-Limited-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-04,Moda Select Alaska Silver 4500 - 73% CSR,73% AV Level Silver Plan,73.69%,"",Yes,Yes,Yes,50%,50%,"$4,500 ",$0 ,"$2,250 ",$50 ,$400 ,"$1,700 ",$0 ,$20 ,"$2,300 ",$200 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$6,750 ",$6750 per person,$13500 per group,"$6,750 ",$6750 per person,$13500 per group,"$20,250 ",$20250 per person,$40500 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$4,500 ",$4500 per person,$9000 per group,30.00%,"$6,000 ",$6000 per person,$12000 per group,40.00%,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-73-CSR-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-05,Moda Select Alaska Silver 4500 - 87% CSR,87% AV Level Silver Plan,87.82%,"",Yes,Yes,Yes,50%,50%,$500 ,$0 ,"$1,000 ",$50 ,$400 ,"$1,100 ",$0 ,$20 ,$500 ,$200 ,$600 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$1,500 ",$1500 per person,$3000 per group,"$2,700 ",$2700 per person,$5400 per group,"$8,100 ",$8100 per person,$16200 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$500 ,$500 per person,$1000 per group,30.00%,"$1,500 ",$1500 per person,$3000 per group,40.00%,"$4,500 ",$4500 per person,$9000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-87-CSR-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-06,Moda Select Alaska Silver 4500 - 94% CSR,94% AV Level Silver Plan,94.29%,"",Yes,Yes,Yes,50%,50%,$500 ,$0 ,$250 ,$50 ,$200 ,$500 ,$0 ,$20 ,$500 ,$0 ,$250 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","",$750 ,$750 per person,$1500 per group,$750 ,$750 per person,$1500 per group,"$4,500 ",$4500 per person,$9000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$500 ,$500 per person,$1000 per group,30.00%,$500 ,$500 per person,$1000 per group,40.00%,"$3,000 ",$3000 per person,$6000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-94-CSR-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930003,Moda Select Alaska Bronze 6500,73836AK093,AKN002,AKS002,AKF017,Existing,PPO,Expanded Bronze,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930003-00,Moda Select Alaska Bronze 6500,Standard Bronze Off Exchange Plan,64.22%,"",Yes,Yes,Yes,50%,50%,"$6,500 ",$0 ,"$1,800 ",$50 ,"$4,500 ",$400 ,$0 ,$20 ,"$2,400 ",$300 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$9,000 ",$9000 per person,$18000 per group,"$9,000 ",$9000 per person,$18000 per group,"$27,000 ",$27000 per person,$54000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,500 ",$6500 per person,$13000 per group,30.00%,"$7,500 ",$7500 per person,$15000 per group,50.00%,"$22,500 ",$22500 per person,$45000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Bronze-6500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930003,Moda Select Alaska Bronze 6500,73836AK093,AKN002,AKS002,AKF017,Existing,PPO,Expanded Bronze,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930003-01,Moda Select Alaska Bronze 6500,Standard Bronze On Exchange Plan,64.22%,"",Yes,Yes,Yes,50%,50%,"$6,500 ",$0 ,"$1,800 ",$50 ,"$4,500 ",$400 ,$0 ,$20 ,"$2,400 ",$300 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$9,000 ",$9000 per person,$18000 per group,"$9,000 ",$9000 per person,$18000 per group,"$27,000 ",$27000 per person,$54000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,500 ",$6500 per person,$13000 per group,30.00%,"$7,500 ",$7500 per person,$15000 per group,50.00%,"$22,500 ",$22500 per person,$45000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Bronze-6500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930003,Moda Select Alaska Bronze 6500,73836AK093,AKN002,AKS002,AKF017,Existing,PPO,Expanded Bronze,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930003-02,Moda Select Alaska Bronze 6500 - AI/AN Zero,Zero Cost Sharing Plan Variation,100.00%,"",Yes,Yes,Yes,50%,50%,$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,$0 ,$0 per person,$0 per group,0.00%,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Bronze-6500-AI-AN-Zero-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930003,Moda Select Alaska Bronze 6500,73836AK093,AKN002,AKS002,AKF017,Existing,PPO,Expanded Bronze,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930003-03,Moda Select Alaska Bronze 6500 - AI/AN Limited,Limited Cost Sharing Plan Variation,64.22%,"",Yes,Yes,Yes,50%,50%,$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$9,000 ",$9000 per person,$18000 per group,"$9,000 ",$9000 per person,$18000 per group,"$27,000 ",$27000 per person,$54000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,500 ",$6500 per person,$13000 per group,30.00%,"$7,500 ",$7500 per person,$15000 per group,50.00%,"$22,500 ",$22500 per person,$45000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Bronze-6500-AI-AN-Limited-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0940001,Moda Select Alaska Standard Gold,73836AK094,AKN002,AKS002,AKF008,Existing,PPO,Gold,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0940001-00,Moda Select Alaska Standard Gold,Standard Gold Off Exchange Plan,"",0.7803779227020161,Yes,Yes,No,100%,"","$2,000 ",$10 ,"$2,600 ",$50 ,$400 ,"$1,200 ",$0 ,$20 ,"$2,000 ",$200 ,$90 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,200 ",$8200 per person,$16400 per group,"","","","$27,400 ",$27400 per person,$54800 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,000 ",$2000 per person,$4000 per group,25.00%,"","","","","$6,000 ",$6000 per person,$12000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Gold-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0940001,Moda Select Alaska Standard Gold,73836AK094,AKN002,AKS002,AKF008,Existing,PPO,Gold,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0940001-01,Moda Select Alaska Standard Gold,Standard Gold On Exchange Plan,"",0.7803779227020161,Yes,Yes,No,100%,"","$2,000 ",$10 ,"$2,600 ",$50 ,$400 ,"$1,200 ",$0 ,$20 ,"$2,000 ",$200 ,$90 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,200 ",$8200 per person,$16400 per group,"","","","$27,400 ",$27400 per person,$54800 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,000 ",$2000 per person,$4000 per group,25.00%,"","","","","$6,000 ",$6000 per person,$12000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Gold-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0940001,Moda Select Alaska Standard Gold,73836AK094,AKN002,AKS002,AKF008,Existing,PPO,Gold,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0940001-02,Moda Select Alaska Standard Gold - AI/AN Zero,Zero Cost Sharing Plan Variation,"",1,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Gold-AI-AN-Zero-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
